artists,disc_number,duration_ms,explicit,href,id,is_local,name,preview_url,track_number,type,uri,external_urls.spotify,popularity,album_name
Caetano Veloso,1,182133,FALSE,https://api.spotify.com/v1/tracks/0raaP45pGhe03dlsE43jO4,0raaP45pGhe03dlsE43jO4,FALSE,Menino Do Rio - Ao Vivo,,5,track,spotify:track:0raaP45pGhe03dlsE43jO4,https://open.spotify.com/track/0raaP45pGhe03dlsE43jO4,14,Caetano Veloso Naturalmente
Caetano Veloso,1,401600,FALSE,https://api.spotify.com/v1/tracks/0rHl1OP3Iv1GDd14ub6cNJ,0rHl1OP3Iv1GDd14ub6cNJ,FALSE,Terra - Remixed Original Album,,6,track,spotify:track:0rHl1OP3Iv1GDd14ub6cNJ,https://open.spotify.com/track/0rHl1OP3Iv1GDd14ub6cNJ,13,Caetano Veloso Naturalmente
Caetano Veloso,1,215173,FALSE,https://api.spotify.com/v1/tracks/4zLV60GOGbp5bjZPVbJwgb,4zLV60GOGbp5bjZPVbJwgb,FALSE,Gente - Remixed Original Album,,7,track,spotify:track:4zLV60GOGbp5bjZPVbJwgb,https://open.spotify.com/track/4zLV60GOGbp5bjZPVbJwgb,14,Caetano Veloso Naturalmente
Caetano Veloso,1,194066,FALSE,https://api.spotify.com/v1/tracks/032FH6GMDj9bg0rFci7rVY,032FH6GMDj9bg0rFci7rVY,FALSE,Qualquer Coisa - Remixed Original Album,,8,track,spotify:track:032FH6GMDj9bg0rFci7rVY,https://open.spotify.com/track/032FH6GMDj9bg0rFci7rVY,32,Caetano Veloso Naturalmente
Caetano Veloso,1,251026,FALSE,https://api.spotify.com/v1/tracks/101A9RJHX2leiUKu7lSAwM,101A9RJHX2leiUKu7lSAwM,FALSE,Tigresa - Ao Vivo,,9,track,spotify:track:101A9RJHX2leiUKu7lSAwM,https://open.spotify.com/track/101A9RJHX2leiUKu7lSAwM,13,Caetano Veloso Naturalmente
Caetano Veloso,1,144640,FALSE,https://api.spotify.com/v1/tracks/1rmH01zUJDXrxTJoVW255Z,1rmH01zUJDXrxTJoVW255Z,FALSE,Trem Das Cores - Remixed Original Album,,10,track,spotify:track:1rmH01zUJDXrxTJoVW255Z,https://open.spotify.com/track/1rmH01zUJDXrxTJoVW255Z,16,Caetano Veloso Naturalmente
Caetano Veloso,1,220746,FALSE,https://api.spotify.com/v1/tracks/2D9YocZIEyAdqd1WRsvDCW,2D9YocZIEyAdqd1WRsvDCW,FALSE,Meia Lua Inteira,,11,track,spotify:track:2D9YocZIEyAdqd1WRsvDCW,https://open.spotify.com/track/2D9YocZIEyAdqd1WRsvDCW,33,Caetano Veloso Naturalmente
Caetano Veloso,1,293346,FALSE,https://api.spotify.com/v1/tracks/4vc5vHRRJNkCFczreSva3O,4vc5vHRRJNkCFczreSva3O,FALSE,Voce E Linda - Remixed Original Album,,12,track,spotify:track:4vc5vHRRJNkCFczreSva3O,https://open.spotify.com/track/4vc5vHRRJNkCFczreSva3O,14,Caetano Veloso Naturalmente
Caetano Veloso,1,138640,FALSE,https://api.spotify.com/v1/tracks/46bSZ4Dnl7fhWp6jSN2dTN,46bSZ4Dnl7fhWp6jSN2dTN,FALSE,Cajuina - Live At Teatro Nuovo / 1997,,13,track,spotify:track:46bSZ4Dnl7fhWp6jSN2dTN,https://open.spotify.com/track/46bSZ4Dnl7fhWp6jSN2dTN,32,Caetano Veloso Naturalmente
Caetano Veloso,1,205760,FALSE,https://api.spotify.com/v1/tracks/7AybvxYDzR2i5jMraTEiup,7AybvxYDzR2i5jMraTEiup,FALSE,Oração Ao Tempo - Remixed Original Album,,14,track,spotify:track:7AybvxYDzR2i5jMraTEiup,https://open.spotify.com/track/7AybvxYDzR2i5jMraTEiup,26,Caetano Veloso Naturalmente
Caetano Veloso,1,346466,FALSE,https://api.spotify.com/v1/tracks/5mQiAI0EhTJxCBGdftoaO7,5mQiAI0EhTJxCBGdftoaO7,FALSE,O Ciúme - Remixed Original Album,,15,track,spotify:track:5mQiAI0EhTJxCBGdftoaO7,https://open.spotify.com/track/5mQiAI0EhTJxCBGdftoaO7,11,Caetano Veloso Naturalmente
Caetano Veloso e Gal Costa e Gilberto Gil e Maria Bethânia,1,280480,FALSE,https://api.spotify.com/v1/tracks/22JMVwJKSGgZz7o4cBKHaa,22JMVwJKSGgZz7o4cBKHaa,FALSE,Um Índio - Ao Vivo No Rio De Janeiro / 1976,,16,track,spotify:track:22JMVwJKSGgZz7o4cBKHaa,https://open.spotify.com/track/22JMVwJKSGgZz7o4cBKHaa,28,Caetano Veloso Naturalmente
Caetano Veloso,1,187040,FALSE,https://api.spotify.com/v1/tracks/4Yrr3JJwdYCtHiTYYBilrk,4Yrr3JJwdYCtHiTYYBilrk,FALSE,Outro - Live,,1,track,spotify:track:4Yrr3JJwdYCtHiTYYBilrk,https://open.spotify.com/track/4Yrr3JJwdYCtHiTYYBilrk,10,Multishow Ao Vivo - Cê
Caetano Veloso,1,378986,FALSE,https://api.spotify.com/v1/tracks/3FoirrXoMcLnegxokwzxGH,3FoirrXoMcLnegxokwzxGH,FALSE,Minhas Lágrimas - Live,,2,track,spotify:track:3FoirrXoMcLnegxokwzxGH,https://open.spotify.com/track/3FoirrXoMcLnegxokwzxGH,8,Multishow Ao Vivo - Cê
Caetano Veloso,1,262360,FALSE,https://api.spotify.com/v1/tracks/6H6kSJCVbev3psF3bb4iNW,6H6kSJCVbev3psF3bb4iNW,FALSE,Chão Da Praça - Live,,3,track,spotify:track:6H6kSJCVbev3psF3bb4iNW,https://open.spotify.com/track/6H6kSJCVbev3psF3bb4iNW,13,Multishow Ao Vivo - Cê
Caetano Veloso,1,224600,FALSE,https://api.spotify.com/v1/tracks/78x9A4XzeBM7dD0WTBPbPG,78x9A4XzeBM7dD0WTBPbPG,FALSE,Nine Out Of Ten - Live,,4,track,spotify:track:78x9A4XzeBM7dD0WTBPbPG,https://open.spotify.com/track/78x9A4XzeBM7dD0WTBPbPG,13,Multishow Ao Vivo - Cê
Caetano Veloso,1,249120,FALSE,https://api.spotify.com/v1/tracks/4a4ncdwxG3xjSvD53SdC6k,4a4ncdwxG3xjSvD53SdC6k,FALSE,Um Tom - Live,,5,track,spotify:track:4a4ncdwxG3xjSvD53SdC6k,https://open.spotify.com/track/4a4ncdwxG3xjSvD53SdC6k,8,Multishow Ao Vivo - Cê
Caetano Veloso,1,345013,FALSE,https://api.spotify.com/v1/tracks/1qjcSp91ENtISAbQABLDvj,1qjcSp91ENtISAbQABLDvj,FALSE,O Homem Velho - Live,,6,track,spotify:track:1qjcSp91ENtISAbQABLDvj,https://open.spotify.com/track/1qjcSp91ENtISAbQABLDvj,10,Multishow Ao Vivo - Cê
Caetano Veloso,1,292000,FALSE,https://api.spotify.com/v1/tracks/6nAJtf4KAiZlxSoyHWkw9C,6nAJtf4KAiZlxSoyHWkw9C,FALSE,Homem - Live,,7,track,spotify:track:6nAJtf4KAiZlxSoyHWkw9C,https://open.spotify.com/track/6nAJtf4KAiZlxSoyHWkw9C,7,Multishow Ao Vivo - Cê
Caetano Veloso,1,282080,FALSE,https://api.spotify.com/v1/tracks/59dVGu0o0qaGs9e8O99ggd,59dVGu0o0qaGs9e8O99ggd,FALSE,Amor Mais Que Discreto / Introdução: Ilusão À Toa - Live,,8,track,spotify:track:59dVGu0o0qaGs9e8O99ggd,https://open.spotify.com/track/59dVGu0o0qaGs9e8O99ggd,14,Multishow Ao Vivo - Cê
Caetano Veloso,1,345480,FALSE,https://api.spotify.com/v1/tracks/6zJGDzaLvyA2wRQZBvb1v1,6zJGDzaLvyA2wRQZBvb1v1,FALSE,Odeio - Live,,9,track,spotify:track:6zJGDzaLvyA2wRQZBvb1v1,https://open.spotify.com/track/6zJGDzaLvyA2wRQZBvb1v1,10,Multishow Ao Vivo - Cê
Caetano Veloso,1,242613,FALSE,https://api.spotify.com/v1/tracks/2v2MpkUtSMdi9rmO3bFp6t,2v2MpkUtSMdi9rmO3bFp6t,FALSE,Como 2 E 2 - Live,,10,track,spotify:track:2v2MpkUtSMdi9rmO3bFp6t,https://open.spotify.com/track/2v2MpkUtSMdi9rmO3bFp6t,26,Multishow Ao Vivo - Cê
Caetano Veloso,1,220920,FALSE,https://api.spotify.com/v1/tracks/5dB8mYjaxPDiuoHjZN1Rnz,5dB8mYjaxPDiuoHjZN1Rnz,FALSE,Sampa - Live,,11,track,spotify:track:5dB8mYjaxPDiuoHjZN1Rnz,https://open.spotify.com/track/5dB8mYjaxPDiuoHjZN1Rnz,10,Multishow Ao Vivo - Cê
Caetano Veloso,1,309186,FALSE,https://api.spotify.com/v1/tracks/5moTIhasKrs8K2Vmei3pvI,5moTIhasKrs8K2Vmei3pvI,FALSE,Desde Que O Samba E Samba - Live,,12,track,spotify:track:5moTIhasKrs8K2Vmei3pvI,https://open.spotify.com/track/5moTIhasKrs8K2Vmei3pvI,10,Multishow Ao Vivo - Cê
Caetano Veloso,1,238400,FALSE,https://api.spotify.com/v1/tracks/6Pq3HefkI048Mj9v6KN5hR,6Pq3HefkI048Mj9v6KN5hR,FALSE,Não Me Arrependo - Live,,13,track,spotify:track:6Pq3HefkI048Mj9v6KN5hR,https://open.spotify.com/track/6Pq3HefkI048Mj9v6KN5hR,10,Multishow Ao Vivo - Cê
Caetano Veloso,1,236840,FALSE,https://api.spotify.com/v1/tracks/3CRZHtOrq313tfBujrkYoK,3CRZHtOrq313tfBujrkYoK,FALSE,London London - Live,,14,track,spotify:track:3CRZHtOrq313tfBujrkYoK,https://open.spotify.com/track/3CRZHtOrq313tfBujrkYoK,11,Multishow Ao Vivo - Cê
Caetano Veloso,1,300106,FALSE,https://api.spotify.com/v1/tracks/2qrtDZQ2b8ldkdbiye5XKx,2qrtDZQ2b8ldkdbiye5XKx,FALSE,Fora Da Ordem - Live,,15,track,spotify:track:2qrtDZQ2b8ldkdbiye5XKx,https://open.spotify.com/track/2qrtDZQ2b8ldkdbiye5XKx,13,Multishow Ao Vivo - Cê
Caetano Veloso,1,243240,FALSE,https://api.spotify.com/v1/tracks/2wJpWmDS8IXuKT0BaPsQsr,2wJpWmDS8IXuKT0BaPsQsr,FALSE,Rocks - Live,,16,track,spotify:track:2wJpWmDS8IXuKT0BaPsQsr,https://open.spotify.com/track/2wJpWmDS8IXuKT0BaPsQsr,9,Multishow Ao Vivo - Cê
Caetano Veloso,1,253960,FALSE,https://api.spotify.com/v1/tracks/11382EGelHRunX6FretJlU,11382EGelHRunX6FretJlU,FALSE,You Don't Know Me - Live,,17,track,spotify:track:11382EGelHRunX6FretJlU,https://open.spotify.com/track/11382EGelHRunX6FretJlU,16,Multishow Ao Vivo - Cê
Caetano Veloso,1,244786,FALSE,https://api.spotify.com/v1/tracks/30kC9oiM8lhVii5vBUnH9z,30kC9oiM8lhVii5vBUnH9z,FALSE,London London,,1,track,spotify:track:30kC9oiM8lhVii5vBUnH9z,https://open.spotify.com/track/30kC9oiM8lhVii5vBUnH9z,21,Língua
Caetano Veloso,1,269373,FALSE,https://api.spotify.com/v1/tracks/2QNoZUovvbslfOBkbqFnIM,2QNoZUovvbslfOBkbqFnIM,FALSE,Nine Out Of Ten,,2,track,spotify:track:2QNoZUovvbslfOBkbqFnIM,https://open.spotify.com/track/2QNoZUovvbslfOBkbqFnIM,14,Língua
Caetano Veloso,1,149733,FALSE,https://api.spotify.com/v1/tracks/3OsS3mCEpDA6LlOeWO7z7j,3OsS3mCEpDA6LlOeWO7z7j,FALSE,Cambalache - Remastered 2006,,3,track,spotify:track:3OsS3mCEpDA6LlOeWO7z7j,https://open.spotify.com/track/3OsS3mCEpDA6LlOeWO7z7j,11,Língua
Caetano Veloso,1,201466,FALSE,https://api.spotify.com/v1/tracks/5fSLfQqYqmo7sQQ7CcjysW,5fSLfQqYqmo7sQQ7CcjysW,FALSE,Let It Bleed,,4,track,spotify:track:5fSLfQqYqmo7sQQ7CcjysW,https://open.spotify.com/track/5fSLfQqYqmo7sQQ7CcjysW,12,Língua
Caetano Veloso,1,148626,FALSE,https://api.spotify.com/v1/tracks/1Rp3f3KIUDopUW1228k2HD,1Rp3f3KIUDopUW1228k2HD,FALSE,Help - Remixed Original Album,,5,track,spotify:track:1Rp3f3KIUDopUW1228k2HD,https://open.spotify.com/track/1Rp3f3KIUDopUW1228k2HD,11,Língua
Caetano Veloso,1,410120,FALSE,https://api.spotify.com/v1/tracks/2ZqC2gtTzU2wu7wowz8033,2ZqC2gtTzU2wu7wowz8033,FALSE,Maria Bethânia,,6,track,spotify:track:2ZqC2gtTzU2wu7wowz8033,https://open.spotify.com/track/2ZqC2gtTzU2wu7wowz8033,14,Língua
Caetano Veloso,1,155346,FALSE,https://api.spotify.com/v1/tracks/5h4H1IvRE2jnYQidomQDOd,5h4H1IvRE2jnYQidomQDOd,FALSE,Fina Estampa,,7,track,spotify:track:5h4H1IvRE2jnYQidomQDOd,https://open.spotify.com/track/5h4H1IvRE2jnYQidomQDOd,16,Língua
Caetano Veloso e Cauby Peixoto,1,232520,FALSE,https://api.spotify.com/v1/tracks/7LhC6e7nUEZRuMQFO79Nqb,7LhC6e7nUEZRuMQFO79Nqb,FALSE,Cheek To Cheek,,8,track,spotify:track:7LhC6e7nUEZRuMQFO79Nqb,https://open.spotify.com/track/7LhC6e7nUEZRuMQFO79Nqb,15,Língua
Caetano Veloso,1,177333,FALSE,https://api.spotify.com/v1/tracks/6kWwdmNNuoZcMS6TBynDWA,6kWwdmNNuoZcMS6TBynDWA,FALSE,Dans Mon Ile - Remixed Original Album,,9,track,spotify:track:6kWwdmNNuoZcMS6TBynDWA,https://open.spotify.com/track/6kWwdmNNuoZcMS6TBynDWA,13,Língua
Caetano Veloso,1,224200,FALSE,https://api.spotify.com/v1/tracks/3BFyDs9Lx2fAbBUw1eZ1vf,3BFyDs9Lx2fAbBUw1eZ1vf,FALSE,Michaelangelo Antonioni,,10,track,spotify:track:3BFyDs9Lx2fAbBUw1eZ1vf,https://open.spotify.com/track/3BFyDs9Lx2fAbBUw1eZ1vf,9,Língua
Caetano Veloso,1,157066,FALSE,https://api.spotify.com/v1/tracks/0i30qs7Xq7ZQAVivqlRGua,0i30qs7Xq7ZQAVivqlRGua,FALSE,Vete De Mi,,11,track,spotify:track:0i30qs7Xq7ZQAVivqlRGua,https://open.spotify.com/track/0i30qs7Xq7ZQAVivqlRGua,12,Língua
Caetano Veloso,1,256480,FALSE,https://api.spotify.com/v1/tracks/4Dd05oDn1rYrndMWAG3cer,4Dd05oDn1rYrndMWAG3cer,FALSE,Come As You Are,,12,track,spotify:track:4Dd05oDn1rYrndMWAG3cer,https://open.spotify.com/track/4Dd05oDn1rYrndMWAG3cer,15,Língua
Caetano Veloso,1,92400,FALSE,https://api.spotify.com/v1/tracks/5IMQU3NJ56yD054Hk5YKmi,5IMQU3NJ56yD054Hk5YKmi,FALSE,Estranha Forma De Vida - Live,,13,track,spotify:track:5IMQU3NJ56yD054Hk5YKmi,https://open.spotify.com/track/5IMQU3NJ56yD054Hk5YKmi,13,Língua
Caetano Veloso e Elza Soares,1,250106,FALSE,https://api.spotify.com/v1/tracks/3XHZGfGYP5nTiDu8iXy3QL,3XHZGfGYP5nTiDu8iXy3QL,FALSE,Lingua,,14,track,spotify:track:3XHZGfGYP5nTiDu8iXy3QL,https://open.spotify.com/track/3XHZGfGYP5nTiDu8iXy3QL,25,Língua
Caetano Veloso,1,126253,FALSE,https://api.spotify.com/v1/tracks/1boijNvv75437s5TnvJ8Dw,1boijNvv75437s5TnvJ8Dw,FALSE,Samba Em Paz,,1,track,spotify:track:1boijNvv75437s5TnvJ8Dw,https://open.spotify.com/track/1boijNvv75437s5TnvJ8Dw,0,Cinema Olympia - Caetano Raro & Inédito 67-74
Caetano Veloso,1,169173,FALSE,https://api.spotify.com/v1/tracks/5lfY0E6rTCoyT6xVMtKOQY,5lfY0E6rTCoyT6xVMtKOQY,FALSE,Cavaleiro,,2,track,spotify:track:5lfY0E6rTCoyT6xVMtKOQY,https://open.spotify.com/track/5lfY0E6rTCoyT6xVMtKOQY,0,Cinema Olympia - Caetano Raro & Inédito 67-74
Caetano Veloso,1,123506,FALSE,https://api.spotify.com/v1/tracks/20ONkZ6FlQ2iaK3WVxXIUh,20ONkZ6FlQ2iaK3WVxXIUh,FALSE,"Yes, Nós Temos Banana",,3,track,spotify:track:20ONkZ6FlQ2iaK3WVxXIUh,https://open.spotify.com/track/20ONkZ6FlQ2iaK3WVxXIUh,11,Cinema Olympia - Caetano Raro & Inédito 67-74
Caetano Veloso,1,160680,FALSE,https://api.spotify.com/v1/tracks/5CnDCdlods5MkCt7DOr72r,5CnDCdlods5MkCt7DOr72r,FALSE,"Ai De Mim, Copacabana",,4,track,spotify:track:5CnDCdlods5MkCt7DOr72r,https://open.spotify.com/track/5CnDCdlods5MkCt7DOr72r,13,Cinema Olympia - Caetano Raro & Inédito 67-74
Caetano Veloso e Os Mutantes,1,613973,FALSE,https://api.spotify.com/v1/tracks/4zTjoiwEMmgQICf4krcDMc,4zTjoiwEMmgQICf4krcDMc,FALSE,É Proibido Proibir - Ambiente De Festival Com Discurso,,5,track,spotify:track:4zTjoiwEMmgQICf4krcDMc,https://open.spotify.com/track/4zTjoiwEMmgQICf4krcDMc,26,Cinema Olympia - Caetano Raro & Inédito 67-74
Caetano Veloso e Os Mutantes,1,177906,FALSE,https://api.spotify.com/v1/tracks/0TCJwreZ3AIW7bbPSlHPA6,0TCJwreZ3AIW7bbPSlHPA6,FALSE,A Voz Do Morto,,6,track,spotify:track:0TCJwreZ3AIW7bbPSlHPA6,https://open.spotify.com/track/0TCJwreZ3AIW7bbPSlHPA6,14,Cinema Olympia - Caetano Raro & Inédito 67-74
Caetano Veloso e Os Mutantes,1,250933,FALSE,https://api.spotify.com/v1/tracks/1tUZOu3WGC8aSaZ84oyGDf,1tUZOu3WGC8aSaZ84oyGDf,FALSE,Baby,,7,track,spotify:track:1tUZOu3WGC8aSaZ84oyGDf,https://open.spotify.com/track/1tUZOu3WGC8aSaZ84oyGDf,21,Cinema Olympia - Caetano Raro & Inédito 67-74
Caetano Veloso e Os Mutantes,1,198213,FALSE,https://api.spotify.com/v1/tracks/1rcxp2P86XYYg1r4ulqaG9,1rcxp2P86XYYg1r4ulqaG9,FALSE,Saudosismo,,8,track,spotify:track:1rcxp2P86XYYg1r4ulqaG9,https://open.spotify.com/track/1rcxp2P86XYYg1r4ulqaG9,12,Cinema Olympia - Caetano Raro & Inédito 67-74
Caetano Veloso e Os Mutantes,1,191506,FALSE,https://api.spotify.com/v1/tracks/4ihu4aMqxxFRU8P9J2ZVgu,4ihu4aMqxxFRU8P9J2ZVgu,FALSE,Marcianita,,9,track,spotify:track:4ihu4aMqxxFRU8P9J2ZVgu,https://open.spotify.com/track/4ihu4aMqxxFRU8P9J2ZVgu,15,Cinema Olympia - Caetano Raro & Inédito 67-74
Caetano Veloso,1,197986,FALSE,https://api.spotify.com/v1/tracks/0DR9OBCAyABe5EMRek3UQU,0DR9OBCAyABe5EMRek3UQU,FALSE,Torno À Repetir,,10,track,spotify:track:0DR9OBCAyABe5EMRek3UQU,https://open.spotify.com/track/0DR9OBCAyABe5EMRek3UQU,13,Cinema Olympia - Caetano Raro & Inédito 67-74
Caetano Veloso,1,217666,FALSE,https://api.spotify.com/v1/tracks/4OAYs99X9i247dst8woILh,4OAYs99X9i247dst8woILh,FALSE,Cinema Olympia,,11,track,spotify:track:4OAYs99X9i247dst8woILh,https://open.spotify.com/track/4OAYs99X9i247dst8woILh,11,Cinema Olympia - Caetano Raro & Inédito 67-74
Caetano Veloso,1,194853,FALSE,https://api.spotify.com/v1/tracks/65w9dXKRtG54JLTkP5xB3R,65w9dXKRtG54JLTkP5xB3R,FALSE,Hino Do Esporte Clube Bahia,,12,track,spotify:track:65w9dXKRtG54JLTkP5xB3R,https://open.spotify.com/track/65w9dXKRtG54JLTkP5xB3R,8,Cinema Olympia - Caetano Raro & Inédito 67-74
Caetano Veloso e Jorge Ben Jor,1,280640,FALSE,https://api.spotify.com/v1/tracks/5T8DIyGEG50OwoxoW0l56X,5T8DIyGEG50OwoxoW0l56X,FALSE,"Charles, Anjo 45",,13,track,spotify:track:5T8DIyGEG50OwoxoW0l56X,https://open.spotify.com/track/5T8DIyGEG50OwoxoW0l56X,15,Cinema Olympia - Caetano Raro & Inédito 67-74
Caetano Veloso,1,209840,FALSE,https://api.spotify.com/v1/tracks/6MFbbguTjvEgeXuiwr9zWR,6MFbbguTjvEgeXuiwr9zWR,FALSE,Barão Beleza,,14,track,spotify:track:6MFbbguTjvEgeXuiwr9zWR,https://open.spotify.com/track/6MFbbguTjvEgeXuiwr9zWR,6,Cinema Olympia - Caetano Raro & Inédito 67-74
Caetano Veloso,1,115866,FALSE,https://api.spotify.com/v1/tracks/16tJx4wVR8eWaHMfbSwawl,16tJx4wVR8eWaHMfbSwawl,FALSE,"Pula, Pula (Salto De Sapato)",,15,track,spotify:track:16tJx4wVR8eWaHMfbSwawl,https://open.spotify.com/track/16tJx4wVR8eWaHMfbSwawl,5,Cinema Olympia - Caetano Raro & Inédito 67-74
Caetano Veloso,1,177400,FALSE,https://api.spotify.com/v1/tracks/4nbhZnAno4KmOdoum2ACHL,4nbhZnAno4KmOdoum2ACHL,FALSE,É Coisa Do Destino,,16,track,spotify:track:4nbhZnAno4KmOdoum2ACHL,https://open.spotify.com/track/4nbhZnAno4KmOdoum2ACHL,7,Cinema Olympia - Caetano Raro & Inédito 67-74
Caetano Veloso,1,183826,FALSE,https://api.spotify.com/v1/tracks/1Sj01w29evMWJMOiUFpEtR,1Sj01w29evMWJMOiUFpEtR,FALSE,Frevo Do Trio Elétrico,,17,track,spotify:track:1Sj01w29evMWJMOiUFpEtR,https://open.spotify.com/track/1Sj01w29evMWJMOiUFpEtR,9,Cinema Olympia - Caetano Raro & Inédito 67-74
Caetano Veloso,1,252133,FALSE,https://api.spotify.com/v1/tracks/6cywi63lmxoOmMKsr7aKGY,6cywi63lmxoOmMKsr7aKGY,FALSE,Tudo Se Transformou,,18,track,spotify:track:6cywi63lmxoOmMKsr7aKGY,https://open.spotify.com/track/6cywi63lmxoOmMKsr7aKGY,8,Cinema Olympia - Caetano Raro & Inédito 67-74
Caetano Veloso,1,213066,FALSE,https://api.spotify.com/v1/tracks/7ITYGRwimCdCDyyPn1Y8oq,7ITYGRwimCdCDyyPn1Y8oq,FALSE,Mamãe Natureza,,1,track,spotify:track:7ITYGRwimCdCDyyPn1Y8oq,https://open.spotify.com/track/7ITYGRwimCdCDyyPn1Y8oq,30,Pipoca Moderna - Caetano Raro E Inédito 2
Caetano Veloso e Gal Costa e Gilberto Gil e Maria Bethânia,1,275333,FALSE,https://api.spotify.com/v1/tracks/1CsT2tN0pa90c3OHhzzCcj,1CsT2tN0pa90c3OHhzzCcj,FALSE,Chuck Berry Fields Forever - Ao Vivo No Rio De Janeiro / 1976,,2,track,spotify:track:1CsT2tN0pa90c3OHhzzCcj,https://open.spotify.com/track/1CsT2tN0pa90c3OHhzzCcj,13,Pipoca Moderna - Caetano Raro E Inédito 2
Caetano Veloso e Gal Costa e Gilberto Gil e Maria Bethânia,1,179813,FALSE,https://api.spotify.com/v1/tracks/444BFhXz5Jl32PEX5kp4Zl,444BFhXz5Jl32PEX5kp4Zl,FALSE,"São João, Xangô Menino - Ao Vivo No Rio De Janeiro / 1976",,3,track,spotify:track:444BFhXz5Jl32PEX5kp4Zl,https://open.spotify.com/track/444BFhXz5Jl32PEX5kp4Zl,18,Pipoca Moderna - Caetano Raro E Inédito 2
Caetano Veloso e Gal Costa e Gilberto Gil e Maria Bethânia,1,249026,FALSE,https://api.spotify.com/v1/tracks/7HLUt5vchKEeNhyG0K6fxV,7HLUt5vchKEeNhyG0K6fxV,FALSE,O Seu Amor - Ao Vivo No Rio De Janeiro / 1976,,4,track,spotify:track:7HLUt5vchKEeNhyG0K6fxV,https://open.spotify.com/track/7HLUt5vchKEeNhyG0K6fxV,14,Pipoca Moderna - Caetano Raro E Inédito 2
Caetano Veloso,1,201973,FALSE,https://api.spotify.com/v1/tracks/7kGILVCYeFKtYr9E14bBLd,7kGILVCYeFKtYr9E14bBLd,FALSE,Let It Bleed,,5,track,spotify:track:7kGILVCYeFKtYr9E14bBLd,https://open.spotify.com/track/7kGILVCYeFKtYr9E14bBLd,12,Pipoca Moderna - Caetano Raro E Inédito 2
Caetano Veloso,1,402706,FALSE,https://api.spotify.com/v1/tracks/0FxZ0msKLch2FmxoLwuuRr,0FxZ0msKLch2FmxoLwuuRr,FALSE,Por Causa De Você / Uma Casa Portuguesa / Felicidade - Medley,,6,track,spotify:track:0FxZ0msKLch2FmxoLwuuRr,https://open.spotify.com/track/0FxZ0msKLch2FmxoLwuuRr,12,Pipoca Moderna - Caetano Raro E Inédito 2
Caetano Veloso,1,267986,FALSE,https://api.spotify.com/v1/tracks/0HtnKl3BtknWN0YOlkvEfH,0HtnKl3BtknWN0YOlkvEfH,FALSE,Amante Amado,,7,track,spotify:track:0HtnKl3BtknWN0YOlkvEfH,https://open.spotify.com/track/0HtnKl3BtknWN0YOlkvEfH,27,Pipoca Moderna - Caetano Raro E Inédito 2
Caetano Veloso,1,178440,FALSE,https://api.spotify.com/v1/tracks/4LWjZXvMewM6pisB08iSGW,4LWjZXvMewM6pisB08iSGW,FALSE,Pecado Original,,8,track,spotify:track:4LWjZXvMewM6pisB08iSGW,https://open.spotify.com/track/4LWjZXvMewM6pisB08iSGW,25,Pipoca Moderna - Caetano Raro E Inédito 2
Caetano Veloso,1,116106,FALSE,https://api.spotify.com/v1/tracks/0Wp64ivG105zEiN1qI2Obc,0Wp64ivG105zEiN1qI2Obc,FALSE,A Rã,,9,track,spotify:track:0Wp64ivG105zEiN1qI2Obc,https://open.spotify.com/track/0Wp64ivG105zEiN1qI2Obc,28,Pipoca Moderna - Caetano Raro E Inédito 2
Caetano Veloso,1,63333,FALSE,https://api.spotify.com/v1/tracks/3W53tq7RuFBQydfrJjAwE3,3W53tq7RuFBQydfrJjAwE3,FALSE,Diamante Verdadeiro,,10,track,spotify:track:3W53tq7RuFBQydfrJjAwE3,https://open.spotify.com/track/3W53tq7RuFBQydfrJjAwE3,24,Pipoca Moderna - Caetano Raro E Inédito 2
Caetano Veloso,1,199200,FALSE,https://api.spotify.com/v1/tracks/7AauImLDYx59us6wZN28oV,7AauImLDYx59us6wZN28oV,FALSE,O Bater Do Tambor,,11,track,spotify:track:7AauImLDYx59us6wZN28oV,https://open.spotify.com/track/7AauImLDYx59us6wZN28oV,11,Pipoca Moderna - Caetano Raro E Inédito 2
Caetano Veloso,1,169346,FALSE,https://api.spotify.com/v1/tracks/0i6newx94IXCHE3iaI4bCm,0i6newx94IXCHE3iaI4bCm,FALSE,Samba Da Cabeça,,12,track,spotify:track:0i6newx94IXCHE3iaI4bCm,https://open.spotify.com/track/0i6newx94IXCHE3iaI4bCm,12,Pipoca Moderna - Caetano Raro E Inédito 2
Caetano Veloso,1,184533,FALSE,https://api.spotify.com/v1/tracks/2diG7kkXn4UZs3bmhOonwi,2diG7kkXn4UZs3bmhOonwi,FALSE,Massa Real,,13,track,spotify:track:2diG7kkXn4UZs3bmhOonwi,https://open.spotify.com/track/2diG7kkXn4UZs3bmhOonwi,12,Pipoca Moderna - Caetano Raro E Inédito 2
Caetano Veloso,1,174706,FALSE,https://api.spotify.com/v1/tracks/6833UqKdLImyWZl9vFYFas,6833UqKdLImyWZl9vFYFas,FALSE,Bom É Batuta,,14,track,spotify:track:6833UqKdLImyWZl9vFYFas,https://open.spotify.com/track/6833UqKdLImyWZl9vFYFas,0,Pipoca Moderna - Caetano Raro E Inédito 2
